txt_emo,txt_cond,wav_emo,lbl_full,tts_model,filename,pred_emo,slm
sad,explicit,angry,angry_proxy_sad,F5TTS,12_sad_explicit_angry_0018_F5TTS.wav,sad,flamingo3
sad,explicit,happy,happy_proxy_sad,F5TTS,12_sad_explicit_happy_0014_F5TTS.wav,sad,flamingo3
sad,explicit,neutral,neutral_proxy_sad,F5TTS,12_sad_explicit_neutral_0020_F5TTS.wav,sad,flamingo3
sad,explicit,sad,sad_cong,F5TTS,12_sad_explicit_sad_0012_F5TTS.wav,sad,flamingo3
sad,implicit,angry,angry_proxy_sad,F5TTS,12_sad_implicit_angry_0011_F5TTS.wav,angry,flamingo3
sad,implicit,happy,happy_proxy_sad,F5TTS,12_sad_implicit_happy_0015_F5TTS.wav,sad,flamingo3
sad,implicit,neutral,neutral_proxy_sad,F5TTS,12_sad_implicit_neutral_0012_F5TTS.wav,sad,flamingo3
sad,implicit,sad,sad_cong,F5TTS,12_sad_implicit_sad_0012_F5TTS.wav,sad,flamingo3
angry,explicit,angry,angry_cong,F5TTS,13_angry_explicit_angry_0020_F5TTS.wav,angry,flamingo3
angry,explicit,happy,happy_proxy_angry,F5TTS,13_angry_explicit_happy_0018_F5TTS.wav,angry,flamingo3
angry,explicit,neutral,neutral_proxy_angry,F5TTS,13_angry_explicit_neutral_0012_F5TTS.wav,angry,flamingo3
angry,explicit,sad,sad_proxy_angry,F5TTS,13_angry_explicit_sad_0019_F5TTS.wav,angry,flamingo3
angry,implicit,angry,angry_cong,F5TTS,13_angry_implicit_angry_0018_F5TTS.wav,angry,flamingo3
angry,implicit,happy,happy_proxy_angry,F5TTS,13_angry_implicit_happy_0013_F5TTS.wav,angry,flamingo3
angry,implicit,neutral,neutral_proxy_angry,F5TTS,13_angry_implicit_neutral_0013_F5TTS.wav,sad,flamingo3
angry,implicit,sad,sad_proxy_angry,F5TTS,13_angry_implicit_sad_0019_F5TTS.wav,sad,flamingo3
happy,explicit,angry,angry_proxy_happy,F5TTS,13_happy_explicit_angry_0018_F5TTS.wav,happy,flamingo3
happy,explicit,happy,happy_cong,F5TTS,13_happy_explicit_happy_0014_F5TTS.wav,happy,flamingo3
happy,explicit,neutral,neutral_proxy_happy,F5TTS,13_happy_explicit_neutral_0014_F5TTS.wav,happy,flamingo3
happy,explicit,sad,sad_proxy_happy,F5TTS,13_happy_explicit_sad_0020_F5TTS.wav,happy,flamingo3
happy,implicit,angry,angry_proxy_happy,F5TTS,13_happy_implicit_angry_0015_F5TTS.wav,angry,flamingo3
happy,implicit,happy,happy_cong,F5TTS,13_happy_implicit_happy_0013_F5TTS.wav,happy,flamingo3
happy,implicit,neutral,neutral_proxy_happy,F5TTS,13_happy_implicit_neutral_0014_F5TTS.wav,happy,flamingo3
happy,implicit,sad,sad_proxy_happy,F5TTS,13_happy_implicit_sad_0015_F5TTS.wav,happy,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,13_neutral_angry_0019_F5TTS.wav,neutral,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,13_neutral_happy_0016_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,13_neutral_neutral_0011_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,13_neutral_sad_0018_F5TTS.wav,neutral,flamingo3
sad,explicit,angry,angry_proxy_sad,F5TTS,13_sad_explicit_angry_0015_F5TTS.wav,angry,flamingo3
sad,explicit,happy,happy_proxy_sad,F5TTS,13_sad_explicit_happy_0012_F5TTS.wav,sad,flamingo3
sad,explicit,neutral,neutral_proxy_sad,F5TTS,13_sad_explicit_neutral_0017_F5TTS.wav,sad,flamingo3
sad,explicit,sad,sad_cong,F5TTS,13_sad_explicit_sad_0019_F5TTS.wav,sad,flamingo3
sad,implicit,angry,angry_proxy_sad,F5TTS,13_sad_implicit_angry_0012_F5TTS.wav,sad,flamingo3
sad,implicit,happy,happy_proxy_sad,F5TTS,13_sad_implicit_happy_0011_F5TTS.wav,sad,flamingo3
sad,implicit,neutral,neutral_proxy_sad,F5TTS,13_sad_implicit_neutral_0012_F5TTS.wav,sad,flamingo3
sad,implicit,sad,sad_cong,F5TTS,13_sad_implicit_sad_0018_F5TTS.wav,sad,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,14_neutral_angry_0018_F5TTS.wav,neutral,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,14_neutral_happy_0014_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,14_neutral_neutral_0020_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,14_neutral_sad_0017_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,15_neutral_angry_0018_F5TTS.wav,angry,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,15_neutral_happy_0016_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,15_neutral_neutral_0012_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,15_neutral_sad_0011_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,16_neutral_angry_0011_F5TTS.wav,neutral,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,16_neutral_happy_0013_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,16_neutral_neutral_0019_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,16_neutral_sad_0020_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,17_neutral_angry_0014_F5TTS.wav,neutral,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,17_neutral_happy_0015_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,17_neutral_neutral_0019_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,17_neutral_sad_0020_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,18_neutral_angry_0011_F5TTS.wav,neutral,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,18_neutral_happy_0011_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,18_neutral_neutral_0015_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,18_neutral_sad_0020_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,19_neutral_angry_0014_F5TTS.wav,neutral,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,19_neutral_happy_0017_F5TTS.wav,happy,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,19_neutral_neutral_0016_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,19_neutral_sad_0013_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,20_neutral_angry_0012_F5TTS.wav,neutral,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,20_neutral_happy_0017_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,20_neutral_neutral_0019_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,20_neutral_sad_0018_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,21_neutral_angry_0017_F5TTS.wav,neutral,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,21_neutral_happy_0020_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,21_neutral_neutral_0015_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,21_neutral_sad_0011_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,22_neutral_angry_0017_F5TTS.wav,neutral,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,22_neutral_happy_0014_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,22_neutral_neutral_0016_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,22_neutral_sad_0015_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,23_neutral_angry_0018_F5TTS.wav,angry,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,23_neutral_happy_0017_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,23_neutral_neutral_0014_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,23_neutral_sad_0014_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,24_neutral_angry_0015_F5TTS.wav,angry,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,24_neutral_happy_0014_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,24_neutral_neutral_0017_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,24_neutral_sad_0012_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,25_neutral_angry_0017_F5TTS.wav,angry,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,25_neutral_happy_0018_F5TTS.wav,happy,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,25_neutral_neutral_0020_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,25_neutral_sad_0011_F5TTS.wav,neutral,flamingo3
neutral,neutral,angry,angry_proxy_neutral,F5TTS,26_neutral_angry_0016_F5TTS.wav,angry,flamingo3
neutral,neutral,happy,happy_proxy_neutral,F5TTS,26_neutral_happy_0020_F5TTS.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,F5TTS,26_neutral_neutral_0015_F5TTS.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,F5TTS,26_neutral_sad_0020_F5TTS.wav,neutral,flamingo3
angry,explicit,angry,angry_cong,STYLE,01_angry_explicit_angry_0011_STYLE.wav,angry,flamingo3
angry,explicit,happy,happy_proxy_angry,STYLE,01_angry_explicit_happy_0019_STYLE.wav,angry,flamingo3
angry,explicit,neutral,neutral_proxy_angry,STYLE,01_angry_explicit_neutral_0015_STYLE.wav,angry,flamingo3
angry,explicit,sad,sad_proxy_angry,STYLE,01_angry_explicit_sad_0013_STYLE.wav,angry,flamingo3
angry,implicit,angry,angry_cong,STYLE,01_angry_implicit_angry_0019_STYLE.wav,angry,flamingo3
angry,implicit,happy,happy_proxy_angry,STYLE,01_angry_implicit_happy_0012_STYLE.wav,angry,flamingo3
angry,implicit,neutral,neutral_proxy_angry,STYLE,01_angry_implicit_neutral_0013_STYLE.wav,angry,flamingo3
angry,implicit,sad,sad_proxy_angry,STYLE,01_angry_implicit_sad_0011_STYLE.wav,angry,flamingo3
happy,explicit,angry,angry_proxy_happy,STYLE,01_happy_explicit_angry_0017_STYLE.wav,happy,flamingo3
happy,explicit,happy,happy_cong,STYLE,01_happy_explicit_happy_0017_STYLE.wav,happy,flamingo3
happy,explicit,neutral,neutral_proxy_happy,STYLE,01_happy_explicit_neutral_0011_STYLE.wav,happy,flamingo3
happy,explicit,sad,sad_proxy_happy,STYLE,01_happy_explicit_sad_0015_STYLE.wav,happy,flamingo3
happy,implicit,angry,angry_proxy_happy,STYLE,01_happy_implicit_angry_0020_STYLE.wav,happy,flamingo3
happy,implicit,happy,happy_cong,STYLE,01_happy_implicit_happy_0014_STYLE.wav,happy,flamingo3
happy,implicit,neutral,neutral_proxy_happy,STYLE,01_happy_implicit_neutral_0014_STYLE.wav,happy,flamingo3
happy,implicit,sad,sad_proxy_happy,STYLE,01_happy_implicit_sad_0013_STYLE.wav,happy,flamingo3
neutral,neutral,angry,angry_proxy_neutral,STYLE,01_neutral_angry_0013_STYLE.wav,neutral,flamingo3
neutral,neutral,happy,happy_proxy_neutral,STYLE,01_neutral_happy_0014_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,STYLE,01_neutral_neutral_0017_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,STYLE,01_neutral_sad_0020_STYLE.wav,neutral,flamingo3
sad,explicit,angry,angry_proxy_sad,STYLE,01_sad_explicit_angry_0020_STYLE.wav,sad,flamingo3
sad,explicit,happy,happy_proxy_sad,STYLE,01_sad_explicit_happy_0017_STYLE.wav,sad,flamingo3
sad,explicit,neutral,neutral_proxy_sad,STYLE,01_sad_explicit_neutral_0020_STYLE.wav,sad,flamingo3
sad,explicit,sad,sad_cong,STYLE,01_sad_explicit_sad_0015_STYLE.wav,sad,flamingo3
sad,implicit,angry,angry_proxy_sad,STYLE,01_sad_implicit_angry_0011_STYLE.wav,sad,flamingo3
sad,implicit,happy,happy_proxy_sad,STYLE,01_sad_implicit_happy_0019_STYLE.wav,sad,flamingo3
sad,implicit,neutral,neutral_proxy_sad,STYLE,01_sad_implicit_neutral_0017_STYLE.wav,sad,flamingo3
sad,implicit,sad,sad_cong,STYLE,01_sad_implicit_sad_0020_STYLE.wav,sad,flamingo3
angry,explicit,angry,angry_cong,STYLE,02_angry_explicit_angry_0014_STYLE.wav,angry,flamingo3
angry,explicit,happy,happy_proxy_angry,STYLE,02_angry_explicit_happy_0018_STYLE.wav,angry,flamingo3
angry,explicit,neutral,neutral_proxy_angry,STYLE,02_angry_explicit_neutral_0016_STYLE.wav,angry,flamingo3
angry,explicit,sad,sad_proxy_angry,STYLE,02_angry_explicit_sad_0020_STYLE.wav,angry,flamingo3
angry,implicit,angry,angry_cong,STYLE,02_angry_implicit_angry_0017_STYLE.wav,angry,flamingo3
angry,implicit,happy,happy_proxy_angry,STYLE,02_angry_implicit_happy_0017_STYLE.wav,angry,flamingo3
angry,implicit,neutral,neutral_proxy_angry,STYLE,02_angry_implicit_neutral_0016_STYLE.wav,angry,flamingo3
angry,implicit,sad,sad_proxy_angry,STYLE,02_angry_implicit_sad_0011_STYLE.wav,angry,flamingo3
happy,explicit,angry,angry_proxy_happy,STYLE,02_happy_explicit_angry_0019_STYLE.wav,happy,flamingo3
happy,explicit,happy,happy_cong,STYLE,02_happy_explicit_happy_0018_STYLE.wav,happy,flamingo3
happy,explicit,neutral,neutral_proxy_happy,STYLE,02_happy_explicit_neutral_0017_STYLE.wav,happy,flamingo3
happy,explicit,sad,sad_proxy_happy,STYLE,02_happy_explicit_sad_0015_STYLE.wav,happy,flamingo3
happy,implicit,angry,angry_proxy_happy,STYLE,02_happy_implicit_angry_0019_STYLE.wav,happy,flamingo3
happy,implicit,happy,happy_cong,STYLE,02_happy_implicit_happy_0018_STYLE.wav,happy,flamingo3
happy,implicit,neutral,neutral_proxy_happy,STYLE,02_happy_implicit_neutral_0012_STYLE.wav,happy,flamingo3
happy,implicit,sad,sad_proxy_happy,STYLE,02_happy_implicit_sad_0012_STYLE.wav,happy,flamingo3
neutral,neutral,angry,angry_proxy_neutral,STYLE,02_neutral_angry_0015_STYLE.wav,angry,flamingo3
neutral,neutral,happy,happy_proxy_neutral,STYLE,02_neutral_happy_0011_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,STYLE,02_neutral_neutral_0013_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,STYLE,02_neutral_sad_0013_STYLE.wav,neutral,flamingo3
sad,explicit,angry,angry_proxy_sad,STYLE,02_sad_explicit_angry_0018_STYLE.wav,sad,flamingo3
sad,explicit,happy,happy_proxy_sad,STYLE,02_sad_explicit_happy_0018_STYLE.wav,sad,flamingo3
sad,explicit,neutral,neutral_proxy_sad,STYLE,02_sad_explicit_neutral_0016_STYLE.wav,sad,flamingo3
sad,explicit,sad,sad_cong,STYLE,02_sad_explicit_sad_0012_STYLE.wav,sad,flamingo3
sad,implicit,angry,angry_proxy_sad,STYLE,02_sad_implicit_angry_0012_STYLE.wav,sad,flamingo3
sad,implicit,happy,happy_proxy_sad,STYLE,02_sad_implicit_happy_0015_STYLE.wav,sad,flamingo3
sad,implicit,neutral,neutral_proxy_sad,STYLE,02_sad_implicit_neutral_0012_STYLE.wav,sad,flamingo3
sad,implicit,sad,sad_cong,STYLE,02_sad_implicit_sad_0014_STYLE.wav,sad,flamingo3
angry,explicit,angry,angry_cong,STYLE,03_angry_explicit_angry_0015_STYLE.wav,angry,flamingo3
angry,explicit,happy,happy_proxy_angry,STYLE,03_angry_explicit_happy_0016_STYLE.wav,angry,flamingo3
angry,explicit,neutral,neutral_proxy_angry,STYLE,03_angry_explicit_neutral_0020_STYLE.wav,angry,flamingo3
angry,explicit,sad,sad_proxy_angry,STYLE,03_angry_explicit_sad_0020_STYLE.wav,angry,flamingo3
angry,implicit,angry,angry_cong,STYLE,03_angry_implicit_angry_0014_STYLE.wav,angry,flamingo3
angry,implicit,happy,happy_proxy_angry,STYLE,03_angry_implicit_happy_0011_STYLE.wav,angry,flamingo3
angry,implicit,neutral,neutral_proxy_angry,STYLE,03_angry_implicit_neutral_0011_STYLE.wav,angry,flamingo3
angry,implicit,sad,sad_proxy_angry,STYLE,03_angry_implicit_sad_0019_STYLE.wav,angry,flamingo3
happy,explicit,angry,angry_proxy_happy,STYLE,03_happy_explicit_angry_0018_STYLE.wav,happy,flamingo3
happy,explicit,happy,happy_cong,STYLE,03_happy_explicit_happy_0016_STYLE.wav,happy,flamingo3
happy,explicit,neutral,neutral_proxy_happy,STYLE,03_happy_explicit_neutral_0020_STYLE.wav,happy,flamingo3
happy,explicit,sad,sad_proxy_happy,STYLE,03_happy_explicit_sad_0014_STYLE.wav,happy,flamingo3
happy,implicit,angry,angry_proxy_happy,STYLE,03_happy_implicit_angry_0016_STYLE.wav,happy,flamingo3
happy,implicit,happy,happy_cong,STYLE,03_happy_implicit_happy_0019_STYLE.wav,happy,flamingo3
happy,implicit,neutral,neutral_proxy_happy,STYLE,03_happy_implicit_neutral_0018_STYLE.wav,happy,flamingo3
happy,implicit,sad,sad_proxy_happy,STYLE,03_happy_implicit_sad_0012_STYLE.wav,happy,flamingo3
neutral,neutral,angry,angry_proxy_neutral,STYLE,03_neutral_angry_0015_STYLE.wav,angry,flamingo3
neutral,neutral,happy,happy_proxy_neutral,STYLE,03_neutral_happy_0016_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,STYLE,03_neutral_neutral_0016_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,STYLE,03_neutral_sad_0016_STYLE.wav,neutral,flamingo3
sad,explicit,angry,angry_proxy_sad,STYLE,03_sad_explicit_angry_0016_STYLE.wav,sad,flamingo3
sad,explicit,happy,happy_proxy_sad,STYLE,03_sad_explicit_happy_0020_STYLE.wav,sad,flamingo3
sad,explicit,neutral,neutral_proxy_sad,STYLE,03_sad_explicit_neutral_0012_STYLE.wav,sad,flamingo3
sad,explicit,sad,sad_cong,STYLE,03_sad_explicit_sad_0018_STYLE.wav,sad,flamingo3
sad,implicit,angry,angry_proxy_sad,STYLE,03_sad_implicit_angry_0012_STYLE.wav,angry,flamingo3
sad,implicit,happy,happy_proxy_sad,STYLE,03_sad_implicit_happy_0015_STYLE.wav,angry,flamingo3
sad,implicit,neutral,neutral_proxy_sad,STYLE,03_sad_implicit_neutral_0016_STYLE.wav,neutral,flamingo3
sad,implicit,sad,sad_cong,STYLE,03_sad_implicit_sad_0017_STYLE.wav,neutral,flamingo3
angry,explicit,angry,angry_cong,STYLE,04_angry_explicit_angry_0013_STYLE.wav,angry,flamingo3
angry,explicit,happy,happy_proxy_angry,STYLE,04_angry_explicit_happy_0015_STYLE.wav,angry,flamingo3
angry,explicit,neutral,neutral_proxy_angry,STYLE,04_angry_explicit_neutral_0017_STYLE.wav,angry,flamingo3
angry,explicit,sad,sad_proxy_angry,STYLE,04_angry_explicit_sad_0017_STYLE.wav,angry,flamingo3
angry,implicit,angry,angry_cong,STYLE,04_angry_implicit_angry_0020_STYLE.wav,angry,flamingo3
angry,implicit,happy,happy_proxy_angry,STYLE,04_angry_implicit_happy_0012_STYLE.wav,angry,flamingo3
angry,implicit,neutral,neutral_proxy_angry,STYLE,04_angry_implicit_neutral_0014_STYLE.wav,angry,flamingo3
angry,implicit,sad,sad_proxy_angry,STYLE,04_angry_implicit_sad_0012_STYLE.wav,angry,flamingo3
happy,explicit,angry,angry_proxy_happy,STYLE,04_happy_explicit_angry_0019_STYLE.wav,happy,flamingo3
happy,explicit,happy,happy_cong,STYLE,04_happy_explicit_happy_0013_STYLE.wav,happy,flamingo3
happy,explicit,neutral,neutral_proxy_happy,STYLE,04_happy_explicit_neutral_0015_STYLE.wav,happy,flamingo3
happy,explicit,sad,sad_proxy_happy,STYLE,04_happy_explicit_sad_0013_STYLE.wav,happy,flamingo3
happy,implicit,angry,angry_proxy_happy,STYLE,04_happy_implicit_angry_0015_STYLE.wav,happy,flamingo3
happy,implicit,happy,happy_cong,STYLE,04_happy_implicit_happy_0019_STYLE.wav,happy,flamingo3
happy,implicit,neutral,neutral_proxy_happy,STYLE,04_happy_implicit_neutral_0015_STYLE.wav,happy,flamingo3
happy,implicit,sad,sad_proxy_happy,STYLE,04_happy_implicit_sad_0012_STYLE.wav,happy,flamingo3
neutral,neutral,angry,angry_proxy_neutral,STYLE,04_neutral_angry_0012_STYLE.wav,angry,flamingo3
neutral,neutral,happy,happy_proxy_neutral,STYLE,04_neutral_happy_0016_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,STYLE,04_neutral_neutral_0020_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,STYLE,04_neutral_sad_0011_STYLE.wav,neutral,flamingo3
sad,explicit,angry,angry_proxy_sad,STYLE,04_sad_explicit_angry_0020_STYLE.wav,sad,flamingo3
sad,explicit,happy,happy_proxy_sad,STYLE,04_sad_explicit_happy_0016_STYLE.wav,sad,flamingo3
sad,explicit,neutral,neutral_proxy_sad,STYLE,04_sad_explicit_neutral_0014_STYLE.wav,sad,flamingo3
sad,explicit,sad,sad_cong,STYLE,04_sad_explicit_sad_0014_STYLE.wav,sad,flamingo3
sad,implicit,angry,angry_proxy_sad,STYLE,04_sad_implicit_angry_0013_STYLE.wav,sad,flamingo3
sad,implicit,happy,happy_proxy_sad,STYLE,04_sad_implicit_happy_0011_STYLE.wav,sad,flamingo3
sad,implicit,neutral,neutral_proxy_sad,STYLE,04_sad_implicit_neutral_0019_STYLE.wav,sad,flamingo3
sad,implicit,sad,sad_cong,STYLE,04_sad_implicit_sad_0018_STYLE.wav,sad,flamingo3
angry,explicit,angry,angry_cong,STYLE,05_angry_explicit_angry_0012_STYLE.wav,angry,flamingo3
angry,explicit,happy,happy_proxy_angry,STYLE,05_angry_explicit_happy_0011_STYLE.wav,angry,flamingo3
angry,explicit,neutral,neutral_proxy_angry,STYLE,05_angry_explicit_neutral_0020_STYLE.wav,angry,flamingo3
angry,explicit,sad,sad_proxy_angry,STYLE,05_angry_explicit_sad_0014_STYLE.wav,angry,flamingo3
angry,implicit,angry,angry_cong,STYLE,05_angry_implicit_angry_0020_STYLE.wav,angry,flamingo3
angry,implicit,happy,happy_proxy_angry,STYLE,05_angry_implicit_happy_0014_STYLE.wav,neutral,flamingo3
angry,implicit,neutral,neutral_proxy_angry,STYLE,05_angry_implicit_neutral_0015_STYLE.wav,angry,flamingo3
angry,implicit,sad,sad_proxy_angry,STYLE,05_angry_implicit_sad_0015_STYLE.wav,angry,flamingo3
happy,explicit,angry,angry_proxy_happy,STYLE,05_happy_explicit_angry_0012_STYLE.wav,happy,flamingo3
happy,explicit,happy,happy_cong,STYLE,05_happy_explicit_happy_0020_STYLE.wav,happy,flamingo3
happy,explicit,neutral,neutral_proxy_happy,STYLE,05_happy_explicit_neutral_0015_STYLE.wav,happy,flamingo3
happy,explicit,sad,sad_proxy_happy,STYLE,05_happy_explicit_sad_0019_STYLE.wav,happy,flamingo3
happy,implicit,angry,angry_proxy_happy,STYLE,05_happy_implicit_angry_0019_STYLE.wav,angry,flamingo3
happy,implicit,happy,happy_cong,STYLE,05_happy_implicit_happy_0016_STYLE.wav,happy,flamingo3
happy,implicit,neutral,neutral_proxy_happy,STYLE,05_happy_implicit_neutral_0019_STYLE.wav,happy,flamingo3
happy,implicit,sad,sad_proxy_happy,STYLE,05_happy_implicit_sad_0014_STYLE.wav,happy,flamingo3
neutral,neutral,angry,angry_proxy_neutral,STYLE,05_neutral_angry_0011_STYLE.wav,angry,flamingo3
neutral,neutral,happy,happy_proxy_neutral,STYLE,05_neutral_happy_0015_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,neutral_cong,STYLE,05_neutral_neutral_0013_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,sad_proxy_neutral,STYLE,05_neutral_sad_0013_STYLE.wav,neutral,flamingo3
sad,explicit,angry,angry_proxy_sad,STYLE,05_sad_explicit_angry_0011_STYLE.wav,sad,flamingo3
sad,explicit,happy,happy_proxy_sad,STYLE,05_sad_explicit_happy_0015_STYLE.wav,sad,flamingo3
sad,explicit,neutral,neutral_proxy_sad,STYLE,05_sad_explicit_neutral_0012_STYLE.wav,sad,flamingo3
sad,explicit,sad,sad_cong,STYLE,05_sad_explicit_sad_0014_STYLE.wav,sad,flamingo3
sad,implicit,angry,angry_proxy_sad,STYLE,05_sad_implicit_angry_0011_STYLE.wav,sad,flamingo3
sad,implicit,happy,happy_proxy_sad,STYLE,05_sad_implicit_happy_0020_STYLE.wav,angry,flamingo3
sad,implicit,neutral,neutral_proxy_sad,STYLE,05_sad_implicit_neutral_0012_STYLE.wav,neutral,flamingo3
sad,implicit,sad,sad_cong,STYLE,05_sad_implicit_sad_0017_STYLE.wav,sad,flamingo3
angry,explicit,angry,angry_cong,STYLE,06_angry_explicit_angry_0016_STYLE.wav,angry,flamingo3
angry,explicit,happy,happy_proxy_angry,STYLE,06_angry_explicit_happy_0013_STYLE.wav,angry,flamingo3
angry,explicit,neutral,neutral_proxy_angry,STYLE,06_angry_explicit_neutral_0014_STYLE.wav,angry,flamingo3
angry,explicit,sad,sad_proxy_angry,STYLE,06_angry_explicit_sad_0014_STYLE.wav,angry,flamingo3
angry,implicit,angry,angry_cong,STYLE,06_angry_implicit_angry_0013_STYLE.wav,angry,flamingo3
angry,implicit,happy,happy_proxy_angry,STYLE,06_angry_implicit_happy_0012_STYLE.wav,angry,flamingo3
