txt_emo,txt_cond,wav_emo,tts_model,filename,pred_emo,slm
neutral,neutral,sad,STYLE,14_neutral_sad_0013_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,15_neutral_angry_0013_STYLE.wav,angry,flamingo3
neutral,neutral,happy,STYLE,15_neutral_happy_0020_STYLE.wav,angry,flamingo3
neutral,neutral,neutral,STYLE,15_neutral_neutral_0017_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,15_neutral_sad_0012_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,16_neutral_angry_0012_STYLE.wav,neutral,flamingo3
neutral,neutral,happy,STYLE,16_neutral_happy_0012_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,STYLE,16_neutral_neutral_0014_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,16_neutral_sad_0014_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,17_neutral_angry_0011_STYLE.wav,neutral,flamingo3
neutral,neutral,happy,STYLE,17_neutral_happy_0017_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,STYLE,17_neutral_neutral_0011_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,17_neutral_sad_0012_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,18_neutral_angry_0017_STYLE.wav,neutral,flamingo3
neutral,neutral,happy,STYLE,18_neutral_happy_0019_STYLE.wav,angry,flamingo3
neutral,neutral,neutral,STYLE,18_neutral_neutral_0019_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,18_neutral_sad_0015_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,19_neutral_angry_0018_STYLE.wav,neutral,flamingo3
neutral,neutral,happy,STYLE,19_neutral_happy_0018_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,STYLE,19_neutral_neutral_0020_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,19_neutral_sad_0014_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,20_neutral_angry_0017_STYLE.wav,neutral,flamingo3
neutral,neutral,happy,STYLE,20_neutral_happy_0012_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,STYLE,20_neutral_neutral_0016_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,20_neutral_sad_0014_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,21_neutral_angry_0015_STYLE.wav,angry,flamingo3
neutral,neutral,happy,STYLE,21_neutral_happy_0020_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,STYLE,21_neutral_neutral_0013_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,21_neutral_sad_0017_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,22_neutral_angry_0014_STYLE.wav,neutral,flamingo3
neutral,neutral,happy,STYLE,22_neutral_happy_0016_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,STYLE,22_neutral_neutral_0012_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,22_neutral_sad_0012_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,23_neutral_angry_0011_STYLE.wav,angry,flamingo3
neutral,neutral,happy,STYLE,23_neutral_happy_0019_STYLE.wav,angry,flamingo3
neutral,neutral,neutral,STYLE,23_neutral_neutral_0018_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,23_neutral_sad_0014_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,24_neutral_angry_0012_STYLE.wav,neutral,flamingo3
neutral,neutral,happy,STYLE,24_neutral_happy_0018_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,STYLE,24_neutral_neutral_0017_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,24_neutral_sad_0015_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,25_neutral_angry_0014_STYLE.wav,neutral,flamingo3
neutral,neutral,happy,STYLE,25_neutral_happy_0011_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,STYLE,25_neutral_neutral_0014_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,25_neutral_sad_0020_STYLE.wav,neutral,flamingo3
neutral,neutral,angry,STYLE,26_neutral_angry_0013_STYLE.wav,angry,flamingo3
neutral,neutral,happy,STYLE,26_neutral_happy_0012_STYLE.wav,neutral,flamingo3
neutral,neutral,neutral,STYLE,26_neutral_neutral_0014_STYLE.wav,neutral,flamingo3
neutral,neutral,sad,STYLE,26_neutral_sad_0018_STYLE.wav,neutral,flamingo3
angry,explicit,angry,COSY,01_angry_explicit_angry_0015_COSY.wav,angry,flamingo3
angry,explicit,happy,COSY,01_angry_explicit_happy_0012_COSY.wav,angry,flamingo3
angry,explicit,neutral,COSY,01_angry_explicit_neutral_0019_COSY.wav,angry,flamingo3
angry,explicit,sad,COSY,01_angry_explicit_sad_0020_COSY.wav,angry,flamingo3
angry,implicit,angry,COSY,01_angry_implicit_angry_0015_COSY.wav,angry,flamingo3
angry,implicit,happy,COSY,01_angry_implicit_happy_0020_COSY.wav,angry,flamingo3
angry,implicit,neutral,COSY,01_angry_implicit_neutral_0012_COSY.wav,angry,flamingo3
angry,implicit,sad,COSY,01_angry_implicit_sad_0013_COSY.wav,angry,flamingo3
happy,explicit,angry,COSY,01_happy_explicit_angry_0011_COSY.wav,happy,flamingo3
happy,explicit,happy,COSY,01_happy_explicit_happy_0017_COSY.wav,happy,flamingo3
happy,explicit,neutral,COSY,01_happy_explicit_neutral_0015_COSY.wav,happy,flamingo3
happy,explicit,sad,COSY,01_happy_explicit_sad_0017_COSY.wav,happy,flamingo3
happy,implicit,angry,COSY,01_happy_implicit_angry_0017_COSY.wav,happy,flamingo3
happy,implicit,happy,COSY,01_happy_implicit_happy_0019_COSY.wav,angry,flamingo3
happy,implicit,neutral,COSY,01_happy_implicit_neutral_0015_COSY.wav,neutral,flamingo3
happy,implicit,sad,COSY,01_happy_implicit_sad_0018_COSY.wav,happy,flamingo3
neutral,neutral,angry,COSY,01_neutral_angry_0018_COSY.wav,angry,flamingo3
neutral,neutral,happy,COSY,01_neutral_happy_0012_COSY.wav,angry,flamingo3
neutral,neutral,neutral,COSY,01_neutral_neutral_0019_COSY.wav,neutral,flamingo3
neutral,neutral,sad,COSY,01_neutral_sad_0016_COSY.wav,neutral,flamingo3
sad,explicit,angry,COSY,01_sad_explicit_angry_0020_COSY.wav,angry,flamingo3
sad,explicit,happy,COSY,01_sad_explicit_happy_0018_COSY.wav,sad,flamingo3
sad,explicit,neutral,COSY,01_sad_explicit_neutral_0014_COSY.wav,sad,flamingo3
sad,explicit,sad,COSY,01_sad_explicit_sad_0016_COSY.wav,sad,flamingo3
sad,implicit,angry,COSY,01_sad_implicit_angry_0015_COSY.wav,sad,flamingo3
sad,implicit,happy,COSY,01_sad_implicit_happy_0019_COSY.wav,angry,flamingo3
sad,implicit,neutral,COSY,01_sad_implicit_neutral_0013_COSY.wav,sad,flamingo3
sad,implicit,sad,COSY,01_sad_implicit_sad_0013_COSY.wav,sad,flamingo3
angry,explicit,angry,COSY,02_angry_explicit_angry_0018_COSY.wav,angry,flamingo3
angry,explicit,happy,COSY,02_angry_explicit_happy_0011_COSY.wav,angry,flamingo3
angry,explicit,neutral,COSY,02_angry_explicit_neutral_0016_COSY.wav,angry,flamingo3
angry,explicit,sad,COSY,02_angry_explicit_sad_0020_COSY.wav,angry,flamingo3
angry,implicit,angry,COSY,02_angry_implicit_angry_0012_COSY.wav,angry,flamingo3
angry,implicit,happy,COSY,02_angry_implicit_happy_0014_COSY.wav,angry,flamingo3
angry,implicit,neutral,COSY,02_angry_implicit_neutral_0014_COSY.wav,angry,flamingo3
angry,implicit,sad,COSY,02_angry_implicit_sad_0016_COSY.wav,angry,flamingo3
happy,explicit,angry,COSY,02_happy_explicit_angry_0017_COSY.wav,happy,flamingo3
happy,explicit,happy,COSY,02_happy_explicit_happy_0012_COSY.wav,happy,flamingo3
happy,explicit,neutral,COSY,02_happy_explicit_neutral_0016_COSY.wav,happy,flamingo3
happy,explicit,sad,COSY,02_happy_explicit_sad_0016_COSY.wav,happy,flamingo3
happy,implicit,angry,COSY,02_happy_implicit_angry_0019_COSY.wav,angry,flamingo3
happy,implicit,happy,COSY,02_happy_implicit_happy_0020_COSY.wav,happy,flamingo3
happy,implicit,neutral,COSY,02_happy_implicit_neutral_0018_COSY.wav,happy,flamingo3
happy,implicit,sad,COSY,02_happy_implicit_sad_0014_COSY.wav,neutral,flamingo3
neutral,neutral,angry,COSY,02_neutral_angry_0014_COSY.wav,angry,flamingo3
neutral,neutral,happy,COSY,02_neutral_happy_0020_COSY.wav,neutral,flamingo3
neutral,neutral,neutral,COSY,02_neutral_neutral_0013_COSY.wav,neutral,flamingo3
neutral,neutral,sad,COSY,02_neutral_sad_0014_COSY.wav,neutral,flamingo3
sad,explicit,angry,COSY,02_sad_explicit_angry_0015_COSY.wav,sad,flamingo3
sad,explicit,happy,COSY,02_sad_explicit_happy_0018_COSY.wav,sad,flamingo3
sad,explicit,neutral,COSY,02_sad_explicit_neutral_0011_COSY.wav,sad,flamingo3
sad,explicit,sad,COSY,02_sad_explicit_sad_0019_COSY.wav,sad,flamingo3
sad,implicit,angry,COSY,02_sad_implicit_angry_0012_COSY.wav,sad,flamingo3
sad,implicit,happy,COSY,02_sad_implicit_happy_0019_COSY.wav,sad,flamingo3
sad,implicit,neutral,COSY,02_sad_implicit_neutral_0017_COSY.wav,sad,flamingo3
sad,implicit,sad,COSY,02_sad_implicit_sad_0011_COSY.wav,sad,flamingo3
angry,explicit,angry,COSY,03_angry_explicit_angry_0020_COSY.wav,angry,flamingo3
angry,explicit,happy,COSY,03_angry_explicit_happy_0020_COSY.wav,angry,flamingo3
angry,explicit,neutral,COSY,03_angry_explicit_neutral_0015_COSY.wav,angry,flamingo3
angry,explicit,sad,COSY,03_angry_explicit_sad_0019_COSY.wav,angry,flamingo3
angry,implicit,angry,COSY,03_angry_implicit_angry_0020_COSY.wav,angry,flamingo3
angry,implicit,happy,COSY,03_angry_implicit_happy_0018_COSY.wav,angry,flamingo3
angry,implicit,neutral,COSY,03_angry_implicit_neutral_0017_COSY.wav,angry,flamingo3
angry,implicit,sad,COSY,03_angry_implicit_sad_0012_COSY.wav,angry,flamingo3
happy,explicit,angry,COSY,03_happy_explicit_angry_0012_COSY.wav,happy,flamingo3
happy,explicit,happy,COSY,03_happy_explicit_happy_0019_COSY.wav,happy,flamingo3
happy,explicit,neutral,COSY,03_happy_explicit_neutral_0012_COSY.wav,happy,flamingo3
happy,explicit,sad,COSY,03_happy_explicit_sad_0018_COSY.wav,happy,flamingo3
happy,implicit,angry,COSY,03_happy_implicit_angry_0018_COSY.wav,angry,flamingo3
happy,implicit,happy,COSY,03_happy_implicit_happy_0016_COSY.wav,happy,flamingo3
happy,implicit,neutral,COSY,03_happy_implicit_neutral_0012_COSY.wav,happy,flamingo3
happy,implicit,sad,COSY,03_happy_implicit_sad_0019_COSY.wav,happy,flamingo3
neutral,neutral,angry,COSY,03_neutral_angry_0014_COSY.wav,neutral,flamingo3
neutral,neutral,happy,COSY,03_neutral_happy_0016_COSY.wav,happy,flamingo3
neutral,neutral,neutral,COSY,03_neutral_neutral_0015_COSY.wav,neutral,flamingo3
neutral,neutral,sad,COSY,03_neutral_sad_0020_COSY.wav,neutral,flamingo3
sad,explicit,angry,COSY,03_sad_explicit_angry_0015_COSY.wav,angry,flamingo3
sad,explicit,happy,COSY,03_sad_explicit_happy_0015_COSY.wav,sad,flamingo3
sad,explicit,neutral,COSY,03_sad_explicit_neutral_0012_COSY.wav,sad,flamingo3
sad,explicit,sad,COSY,03_sad_explicit_sad_0019_COSY.wav,sad,flamingo3
sad,implicit,angry,COSY,03_sad_implicit_angry_0019_COSY.wav,angry,flamingo3
sad,implicit,happy,COSY,03_sad_implicit_happy_0019_COSY.wav,angry,flamingo3
sad,implicit,neutral,COSY,03_sad_implicit_neutral_0014_COSY.wav,angry,flamingo3
sad,implicit,sad,COSY,03_sad_implicit_sad_0016_COSY.wav,sad,flamingo3
angry,explicit,angry,COSY,04_angry_explicit_angry_0014_COSY.wav,angry,flamingo3
angry,explicit,happy,COSY,04_angry_explicit_happy_0015_COSY.wav,angry,flamingo3
angry,explicit,neutral,COSY,04_angry_explicit_neutral_0014_COSY.wav,angry,flamingo3
angry,explicit,sad,COSY,04_angry_explicit_sad_0019_COSY.wav,angry,flamingo3
angry,implicit,angry,COSY,04_angry_implicit_angry_0020_COSY.wav,angry,flamingo3
angry,implicit,happy,COSY,04_angry_implicit_happy_0020_COSY.wav,angry,flamingo3
angry,implicit,neutral,COSY,04_angry_implicit_neutral_0015_COSY.wav,angry,flamingo3
angry,implicit,sad,COSY,04_angry_implicit_sad_0017_COSY.wav,angry,flamingo3
happy,explicit,angry,COSY,04_happy_explicit_angry_0013_COSY.wav,happy,flamingo3
happy,explicit,happy,COSY,04_happy_explicit_happy_0013_COSY.wav,happy,flamingo3
happy,explicit,neutral,COSY,04_happy_explicit_neutral_0011_COSY.wav,happy,flamingo3
happy,explicit,sad,COSY,04_happy_explicit_sad_0014_COSY.wav,happy,flamingo3
happy,implicit,angry,COSY,04_happy_implicit_angry_0018_COSY.wav,angry,flamingo3
happy,implicit,happy,COSY,04_happy_implicit_happy_0020_COSY.wav,happy,flamingo3
happy,implicit,neutral,COSY,04_happy_implicit_neutral_0012_COSY.wav,happy,flamingo3
happy,implicit,sad,COSY,04_happy_implicit_sad_0015_COSY.wav,neutral,flamingo3
neutral,neutral,angry,COSY,04_neutral_angry_0016_COSY.wav,angry,flamingo3
neutral,neutral,happy,COSY,04_neutral_happy_0018_COSY.wav,neutral,flamingo3
neutral,neutral,neutral,COSY,04_neutral_neutral_0012_COSY.wav,neutral,flamingo3
neutral,neutral,sad,COSY,04_neutral_sad_0018_COSY.wav,neutral,flamingo3
sad,explicit,angry,COSY,04_sad_explicit_angry_0013_COSY.wav,sad,flamingo3
sad,explicit,happy,COSY,04_sad_explicit_happy_0012_COSY.wav,sad,flamingo3
sad,explicit,neutral,COSY,04_sad_explicit_neutral_0011_COSY.wav,sad,flamingo3
sad,explicit,sad,COSY,04_sad_explicit_sad_0013_COSY.wav,sad,flamingo3
sad,implicit,angry,COSY,04_sad_implicit_angry_0017_COSY.wav,angry,flamingo3
sad,implicit,happy,COSY,04_sad_implicit_happy_0012_COSY.wav,sad,flamingo3
sad,implicit,neutral,COSY,04_sad_implicit_neutral_0019_COSY.wav,sad,flamingo3
sad,implicit,sad,COSY,04_sad_implicit_sad_0019_COSY.wav,sad,flamingo3
angry,explicit,angry,COSY,05_angry_explicit_angry_0013_COSY.wav,angry,flamingo3
angry,explicit,happy,COSY,05_angry_explicit_happy_0011_COSY.wav,angry,flamingo3
angry,explicit,neutral,COSY,05_angry_explicit_neutral_0014_COSY.wav,angry,flamingo3
angry,explicit,sad,COSY,05_angry_explicit_sad_0012_COSY.wav,angry,flamingo3
angry,implicit,angry,COSY,05_angry_implicit_angry_0019_COSY.wav,angry,flamingo3
angry,implicit,happy,COSY,05_angry_implicit_happy_0011_COSY.wav,angry,flamingo3
angry,implicit,neutral,COSY,05_angry_implicit_neutral_0020_COSY.wav,neutral,flamingo3
angry,implicit,sad,COSY,05_angry_implicit_sad_0020_COSY.wav,neutral,flamingo3
happy,explicit,angry,COSY,05_happy_explicit_angry_0012_COSY.wav,happy,flamingo3
happy,explicit,happy,COSY,05_happy_explicit_happy_0016_COSY.wav,happy,flamingo3
happy,explicit,neutral,COSY,05_happy_explicit_neutral_0018_COSY.wav,happy,flamingo3
happy,explicit,sad,COSY,05_happy_explicit_sad_0020_COSY.wav,happy,flamingo3
happy,implicit,angry,COSY,05_happy_implicit_angry_0014_COSY.wav,angry,flamingo3
happy,implicit,happy,COSY,05_happy_implicit_happy_0020_COSY.wav,happy,flamingo3
happy,implicit,neutral,COSY,05_happy_implicit_neutral_0014_COSY.wav,happy,flamingo3
happy,implicit,sad,COSY,05_happy_implicit_sad_0016_COSY.wav,happy,flamingo3
neutral,neutral,angry,COSY,05_neutral_angry_0012_COSY.wav,angry,flamingo3
neutral,neutral,happy,COSY,05_neutral_happy_0012_COSY.wav,angry,flamingo3
neutral,neutral,neutral,COSY,05_neutral_neutral_0014_COSY.wav,neutral,flamingo3
neutral,neutral,sad,COSY,05_neutral_sad_0011_COSY.wav,neutral,flamingo3
sad,explicit,angry,COSY,05_sad_explicit_angry_0012_COSY.wav,sad,flamingo3
sad,explicit,happy,COSY,05_sad_explicit_happy_0011_COSY.wav,sad,flamingo3
sad,explicit,neutral,COSY,05_sad_explicit_neutral_0014_COSY.wav,sad,flamingo3
sad,explicit,sad,COSY,05_sad_explicit_sad_0015_COSY.wav,sad,flamingo3
sad,implicit,angry,COSY,05_sad_implicit_angry_0016_COSY.wav,angry,flamingo3
sad,implicit,happy,COSY,05_sad_implicit_happy_0016_COSY.wav,sad,flamingo3
sad,implicit,neutral,COSY,05_sad_implicit_neutral_0017_COSY.wav,neutral,flamingo3
sad,implicit,sad,COSY,05_sad_implicit_sad_0013_COSY.wav,neutral,flamingo3
angry,explicit,angry,COSY,06_angry_explicit_angry_0017_COSY.wav,angry,flamingo3
angry,explicit,happy,COSY,06_angry_explicit_happy_0011_COSY.wav,angry,flamingo3
angry,explicit,neutral,COSY,06_angry_explicit_neutral_0020_COSY.wav,angry,flamingo3
angry,explicit,sad,COSY,06_angry_explicit_sad_0019_COSY.wav,angry,flamingo3
angry,implicit,angry,COSY,06_angry_implicit_angry_0012_COSY.wav,angry,flamingo3
angry,implicit,happy,COSY,06_angry_implicit_happy_0012_COSY.wav,angry,flamingo3
angry,implicit,neutral,COSY,06_angry_implicit_neutral_0014_COSY.wav,angry,flamingo3
angry,implicit,sad,COSY,06_angry_implicit_sad_0015_COSY.wav,angry,flamingo3
happy,explicit,angry,COSY,06_happy_explicit_angry_0012_COSY.wav,happy,flamingo3
happy,explicit,happy,COSY,06_happy_explicit_happy_0020_COSY.wav,happy,flamingo3
happy,explicit,neutral,COSY,06_happy_explicit_neutral_0017_COSY.wav,happy,flamingo3
happy,explicit,sad,COSY,06_happy_explicit_sad_0020_COSY.wav,happy,flamingo3
happy,implicit,angry,COSY,06_happy_implicit_angry_0012_COSY.wav,happy,flamingo3
happy,implicit,happy,COSY,06_happy_implicit_happy_0012_COSY.wav,happy,flamingo3
happy,implicit,neutral,COSY,06_happy_implicit_neutral_0011_COSY.wav,happy,flamingo3
happy,implicit,sad,COSY,06_happy_implicit_sad_0016_COSY.wav,neutral,flamingo3
neutral,neutral,angry,COSY,06_neutral_angry_0016_COSY.wav,angry,flamingo3
neutral,neutral,happy,COSY,06_neutral_happy_0012_COSY.wav,angry,flamingo3
neutral,neutral,neutral,COSY,06_neutral_neutral_0017_COSY.wav,neutral,flamingo3
neutral,neutral,sad,COSY,06_neutral_sad_0015_COSY.wav,neutral,flamingo3
sad,explicit,angry,COSY,06_sad_explicit_angry_0014_COSY.wav,sad,flamingo3
sad,explicit,happy,COSY,06_sad_explicit_happy_0020_COSY.wav,sad,flamingo3
sad,explicit,neutral,COSY,06_sad_explicit_neutral_0013_COSY.wav,sad,flamingo3
sad,explicit,sad,COSY,06_sad_explicit_sad_0011_COSY.wav,sad,flamingo3
sad,implicit,angry,COSY,06_sad_implicit_angry_0014_COSY.wav,angry,flamingo3
sad,implicit,happy,COSY,06_sad_implicit_happy_0012_COSY.wav,angry,flamingo3
sad,implicit,neutral,COSY,06_sad_implicit_neutral_0011_COSY.wav,neutral,flamingo3
sad,implicit,sad,COSY,06_sad_implicit_sad_0018_COSY.wav,neutral,flamingo3
angry,explicit,angry,COSY,07_angry_explicit_angry_0016_COSY.wav,angry,flamingo3
angry,explicit,happy,COSY,07_angry_explicit_happy_0013_COSY.wav,angry,flamingo3
angry,explicit,neutral,COSY,07_angry_explicit_neutral_0019_COSY.wav,angry,flamingo3
angry,explicit,sad,COSY,07_angry_explicit_sad_0013_COSY.wav,angry,flamingo3
angry,implicit,angry,COSY,07_angry_implicit_angry_0020_COSY.wav,angry,flamingo3
angry,implicit,happy,COSY,07_angry_implicit_happy_0015_COSY.wav,angry,flamingo3
angry,implicit,neutral,COSY,07_angry_implicit_neutral_0018_COSY.wav,angry,flamingo3
angry,implicit,sad,COSY,07_angry_implicit_sad_0012_COSY.wav,angry,flamingo3
happy,explicit,angry,COSY,07_happy_explicit_angry_0019_COSY.wav,happy,flamingo3
happy,explicit,happy,COSY,07_happy_explicit_happy_0013_COSY.wav,happy,flamingo3
happy,explicit,neutral,COSY,07_happy_explicit_neutral_0018_COSY.wav,happy,flamingo3
happy,explicit,sad,COSY,07_happy_explicit_sad_0011_COSY.wav,happy,flamingo3
happy,implicit,angry,COSY,07_happy_implicit_angry_0012_COSY.wav,angry,flamingo3
happy,implicit,happy,COSY,07_happy_implicit_happy_0011_COSY.wav,angry,flamingo3
happy,implicit,neutral,COSY,07_happy_implicit_neutral_0017_COSY.wav,happy,flamingo3
happy,implicit,sad,COSY,07_happy_implicit_sad_0020_COSY.wav,happy,flamingo3
neutral,neutral,angry,COSY,07_neutral_angry_0018_COSY.wav,angry,flamingo3
neutral,neutral,happy,COSY,07_neutral_happy_0013_COSY.wav,neutral,flamingo3
neutral,neutral,neutral,COSY,07_neutral_neutral_0017_COSY.wav,neutral,flamingo3
neutral,neutral,sad,COSY,07_neutral_sad_0011_COSY.wav,neutral,flamingo3
sad,explicit,angry,COSY,07_sad_explicit_angry_0016_COSY.wav,sad,flamingo3
sad,explicit,happy,COSY,07_sad_explicit_happy_0014_COSY.wav,sad,flamingo3
sad,explicit,neutral,COSY,07_sad_explicit_neutral_0018_COSY.wav,sad,flamingo3
sad,explicit,sad,COSY,07_sad_explicit_sad_0015_COSY.wav,sad,flamingo3
sad,implicit,angry,COSY,07_sad_implicit_angry_0014_COSY.wav,sad,flamingo3
sad,implicit,happy,COSY,07_sad_implicit_happy_0020_COSY.wav,sad,flamingo3
sad,implicit,neutral,COSY,07_sad_implicit_neutral_0011_COSY.wav,sad,flamingo3
sad,implicit,sad,COSY,07_sad_implicit_sad_0013_COSY.wav,sad,flamingo3
angry,explicit,angry,COSY,08_angry_explicit_angry_0016_COSY.wav,angry,flamingo3
angry,explicit,happy,COSY,08_angry_explicit_happy_0014_COSY.wav,angry,flamingo3
angry,explicit,neutral,COSY,08_angry_explicit_neutral_0020_COSY.wav,angry,flamingo3
angry,explicit,sad,COSY,08_angry_explicit_sad_0018_COSY.wav,angry,flamingo3
angry,implicit,angry,COSY,08_angry_implicit_angry_0020_COSY.wav,angry,flamingo3
angry,implicit,happy,COSY,08_angry_implicit_happy_0015_COSY.wav,angry,flamingo3
angry,implicit,neutral,COSY,08_angry_implicit_neutral_0020_COSY.wav,angry,flamingo3
angry,implicit,sad,COSY,08_angry_implicit_sad_0016_COSY.wav,sad,flamingo3
happy,explicit,angry,COSY,08_happy_explicit_angry_0015_COSY.wav,happy,flamingo3
happy,explicit,happy,COSY,08_happy_explicit_happy_0020_COSY.wav,happy,flamingo3
happy,explicit,neutral,COSY,08_happy_explicit_neutral_0016_COSY.wav,happy,flamingo3
happy,explicit,sad,COSY,08_happy_explicit_sad_0019_COSY.wav,happy,flamingo3
happy,implicit,angry,COSY,08_happy_implicit_angry_0013_COSY.wav,angry,flamingo3
happy,implicit,happy,COSY,08_happy_implicit_happy_0017_COSY.wav,happy,flamingo3
happy,implicit,neutral,COSY,08_happy_implicit_neutral_0019_COSY.wav,happy,flamingo3
happy,implicit,sad,COSY,08_happy_implicit_sad_0015_COSY.wav,neutral,flamingo3
neutral,neutral,angry,COSY,08_neutral_angry_0017_COSY.wav,angry,flamingo3
neutral,neutral,happy,COSY,08_neutral_happy_0013_COSY.wav,angry,flamingo3
neutral,neutral,neutral,COSY,08_neutral_neutral_0017_COSY.wav,neutral,flamingo3
neutral,neutral,sad,COSY,08_neutral_sad_0015_COSY.wav,neutral,flamingo3
sad,explicit,angry,COSY,08_sad_explicit_angry_0012_COSY.wav,sad,flamingo3
sad,explicit,happy,COSY,08_sad_explicit_happy_0011_COSY.wav,sad,flamingo3
sad,explicit,neutral,COSY,08_sad_explicit_neutral_0016_COSY.wav,sad,flamingo3
sad,explicit,sad,COSY,08_sad_explicit_sad_0018_COSY.wav,sad,flamingo3
sad,implicit,angry,COSY,08_sad_implicit_angry_0015_COSY.wav,angry,flamingo3
sad,implicit,happy,COSY,08_sad_implicit_happy_0011_COSY.wav,sad,flamingo3
sad,implicit,neutral,COSY,08_sad_implicit_neutral_0013_COSY.wav,sad,flamingo3
sad,implicit,sad,COSY,08_sad_implicit_sad_0019_COSY.wav,sad,flamingo3
angry,explicit,angry,COSY,09_angry_explicit_angry_0018_COSY.wav,angry,flamingo3
angry,explicit,happy,COSY,09_angry_explicit_happy_0011_COSY.wav,angry,flamingo3
angry,explicit,neutral,COSY,09_angry_explicit_neutral_0012_COSY.wav,angry,flamingo3
